,一位,一名,一家,一张,一笔,万元,三汁,丑闻,世界,东西,两人,中国,中心,之间,事业,事件,事情,享年,人员,亿万富豪,亿美元,介绍,位于,信息,偶然,全国,公司,关注,关系,内容,内幕,凌晨,出水,出道,前不久,前妻,包括,却是,历史,原因,去世,去年,发展,发掘,发现,发生,告诉,四川省,地方,地点,声明,多名,大学,女士,女子,媒体,家族,富豪,对此,对象,小时,少妇,山区,岷江,工作,巨额,市场,希望,平台,年轻,广告,张献忠,当天,彭山,徒手,微信,情况,想要,想象,成都,手机,打电话,技术,抓获,报警,报道,拒绝,招牌,接受,推荐,提供,支付,收入,效果,文化,文物,新闻,时间,显示,晚上,曝光,有人,杀害,标准,次脸,气功,江口,沉银,洛克菲勒,济州,消息,消费,滞留,照片,现场,理由,生活,电话,男子,直播,相关,真的,石油,研究院,确认,社会,离婚,科学,程度,竟是,第一个,类似,约翰,组织,经验,网友,网络,美国,考古,自称,行业,西归浦,警方,记者,许婧,证实,调查,负责人,财富,超过,身份,过期,近日,返老还童,这是,透露,遇害,遗址,邀请,采访,金额,钱财,银行,长期,陈赫,面对,韩国,项目,食品安全,黄记煌
63,0.0,0.0,0.0,0.0,0.0,0.0,0.170563574399,0.323721770595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210141771255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323721770595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163494189644,0.0,0.0,0.0,0.0,0.0,0.160274929836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111089214171,0.0,0.0,0.141865984511,0.170563574399,0.0,0.0,0.0,0.0,0.132640360653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165177757321,0.0,0.0,0.348946421937,0.660711029285
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218779746094,0.0,0.0,0.0,0.0,0.0,0.0242480596974,0.0,0.0,0.0672331203501,0.0,0.0,0.0,0.0,0.0,0.0455721946152,0.0225964848895,0.027555874633,0.0,0.0,0.082667623899,0.0,0.0,0.0,0.0,0.0,0.100853541239,0.0,0.0,0.0,0.0,0.0269065237361,0.0486107683078,0.0,0.0,0.0544499077709,0.0451929697791,0.0260175551835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157821576307,0.29947449274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499768324973,0.0,0.13453261868,0.0,0.0,0.021707516337,0.0,0.0,0.161439142416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269065237361,0.265996754657,0.0,0.0,0.0,0.0,0.0,0.047607767183,0.0,0.0,0.0,0.0,0.489076993866,0.437595205038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249615039927,0.0,0.0,0.0,0.0,0.0,0.0,0.0252133853096,0.0263035960512,0.0504267706193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055111749266,0.0,0.0,0.0,0.0,0.157821576307,0.0,0.0,0.0,0.0,0.0,0.0,0.0494338492424,0.0,0.0,0.0,0.0,0.0,0.0,0.0204552377552,0.0,0.0,0.0,0.0,0.12870447207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216040509906,0.0,0.0,0.0,0.103111267179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12703758348,0.0527373852687,0.0,0.106723030895,0.0442896132191,0.203979948495,0.0,0.0533615154475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515556335896,0.106723030895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515556335896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158212155806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364951690814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403621806872,0.403621806872,0.0,0.0,0.0,0.0,0.0,0.0,0.0432223082727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494187962759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515556335896,0.0,0.0,0.0,0.0,0.0335785342311,0.0,0.0484457222789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302716355154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0479228747597,0.0158449518742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016521401758,0.0122112557436,0.0311886591532,0.0,0.0,0.0191786125723,0.0,0.0,0.0,0.0,0.0,0.0159742915866,0.0,0.0,0.0,0.0,0.0145802216529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089858830006,0.0,0.0,0.0,0.0153537349009,0.0383572251446,0.0230994064578,0.0191786125723,0.0174484739394,0.0582167560541,0.0161064741564,0.0556349028033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185449676011,0.0,0.0,0.0187488537306,0.0194055853514,0.0,0.0776223414054,0.0,0.0,0.0,0.0,0.0,0.843698417875,0.0,0.057535837717,0.0,0.0,0.0,0.0,0.0,0.24932196344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189598952027,0.0,0.0460612047026,0.0,0.0,0.0,0.0678683676266,0.0,0.0,0.0,0.0,0.330259814658,0.220173209772,0.0,0.0,0.0191786125723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333326519907,0.0,0.0,0.0374977074611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279763933472,0.0,0.112493122383,0.018347767481,0.0,0.0,0.0,0.0,0.0,0.0176178954197,0.0,0.0,0.089858830006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055043302443,0.0,0.0,0.0,0.0196414612628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.016295837496,0.0,0.0,0.0,0.0,0.0,0.0143052001153,0.0,0.0,0.0277006628629,0.0,0.0,0.0,0.0,0.0,0.0921045945177,0.0,0.0,0.156065802602,0.0415509942943,0.0,0.0,0.051101294073,0.0,0.0,0.0,0.0174448505112,0.0,0.0,0.261672757669,0.0,0.0,0.0,0.0333041362057,0.0,0.0159618862935,0.0,0.0,0.0,0.0,0.255506470365,0.0615482250272,0.0,0.0,0.137882831021,0.0143052001153,0.016470983661,0.0,0.0344707077553,0.0,0.0,0.0,0.0281458505664,0.0,0.0,0.0,0.0,0.0149343357807,0.0,0.0666082724113,0.103412123266,0.105489077742,0.0,0.0,0.0,0.0148024406978,0.0,0.0,0.149868612925,0.0,0.102202588146,0.0,0.0,0.0137424190853,0.0172353538776,0.0,0.034067529382,0.0,0.0172353538776,0.017033764691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148024406978,0.0,0.0,0.0,0.017033764691,0.454666707002,0.0283756004732,0.0272732875168,0.0,0.0,0.0,0.015069570332,0.0,0.0,0.0,0.0,0.260733399935,0.16295837496,0.0,0.0,0.0,0.0,0.0,0.0,0.153565158235,0.0,0.0,0.0,0.0,0.0,0.0153507657529,0.0,0.0,0.0798094314674,0.0166520681028,0.0,0.0,0.017033764691,0.034067529382,0.0,0.0,0.0156475909713,0.0,0.0174448505112,0.0174448505112,0.0,0.0,0.0,0.582822383599,0.0,0.0,0.0,0.0,0.0325368150798,0.0,0.0312951819427,0.0,0.0,0.0,0.0277006628629,0.0,0.0,0.0,0.0,0.0149343357807,0.0,0.0,0.244437562439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017033764691,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255050202628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182885221207,0.0255050202628,0.0,0.0,0.062734457402,0.0,0.0,0.0,0.0321242324036,0.0,0.0,0.289118091632,0.0,0.0,0.0,0.0613286889894,0.0,0.0,0.0,0.0,0.0,0.0,0.407773973113,0.0566697170471,0.0,0.0,0.158692249374,0.0263426489547,0.0303308822681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919930334842,0.0952153496241,0.151087499244,0.0,0.0,0.0,0.027258304381,0.0,0.0,0.0919930334842,0.0,0.0941016861031,0.0,0.0,0.0253063025217,0.0,0.0,0.031367228701,0.0,0.0,0.031367228701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027258304381,0.0,0.0,0.0,0.0,0.403123623644,0.0261264601724,0.0502230400906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240066841774,0.150041776109,0.0,0.0,0.0,0.0,0.0,0.0,0.0514156711284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088180178654,0.0,0.0,0.0,0.031367228701,0.031367228701,0.0,0.0,0.0288146263332,0.0,0.0321242324036,0.0321242324036,0.0,0.0,0.0,0.551958200905,0.0,0.0,0.0,0.0,0.0,0.0,0.0576292526663,0.0,0.0,0.0,0.0255050202628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210058486552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031367228701,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282361950027,0.0,0.0,0.0273383564016,0.0,0.0,0.0,0.0,0.0,0.151499878277,0.0,0.0,0.0560089325434,0.0546767128033,0.0315062306266,0.0,0.0336219484919,0.0,0.0284731315544,0.0,0.0,0.0,0.0,0.137733466671,0.0,0.0,0.0,0.0,0.0,0.0315062306266,0.0,0.0,0.0,0.0,0.16810974246,0.0,0.0,0.0,0.0680397071142,0.0,0.0,0.0318306633886,0.0680397071142,0.0,0.0,0.0,0.0833331640279,0.0,0.0,0.0,0.0,0.0294780089716,0.0,0.0328685399965,0.102059560671,0.0694062332988,0.0,0.0,0.0,0.0584353380154,0.0,0.0,0.0986056199896,0.0,0.134487793968,0.0,0.0332385159518,0.0,0.0340198535571,0.0,0.0336219484919,0.0,0.0340198535571,0.0,0.0,0.0,0.0483964370265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336219484919,0.299146643566,0.0560089325434,0.0,0.0,0.0,0.0,0.029744940516,0.0,0.0,0.0,0.0,0.385984767686,0.321653973071,0.0,0.0,0.0,0.0,0.0,0.0,0.165334502085,0.0,0.0,0.0,0.0,0.0,0.0302999756554,0.0,0.0,0.0630124612532,0.0328685399965,0.0,0.0,0.0,0.0336219484919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525896639945,0.0,0.0,0.0,0.0,0.0856300131378,0.0,0.0617717230695,0.0,0.0,0.0,0.0273383564016,0.0,0.0,0.0,0.0,0.0294780089716,0.0,0.0,0.418150164993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356353202069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428438685305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419273278826,0.419273278826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402594636447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419273278826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339148943263,0.0,0.0,0.0328364876475,0.0,0.0,0.0,0.0,0.0,0.181968652707,0.0,0.0,0.0672731233212,0.0656729752949,0.0378425804971,0.0,0.121151397705,0.0,0.0341994821793,0.0,0.0,0.0,0.0,0.165433620462,0.0,0.0,0.0,0.0,0.0,0.0378425804971,0.0,0.0,0.0,0.0,0.121151397705,0.0,0.0,0.0,0.0817234573055,0.0,0.0,0.0,0.0817234573055,0.0,0.0,0.0,0.10009264533,0.0,0.0,0.0,0.0,0.0354064546985,0.0,0.0394788696047,0.122585185958,0.0555765408593,0.0,0.0,0.0,0.0350937566752,0.0,0.0,0.197394348023,0.0,0.08076759847,0.0,0.0399232529724,0.0,0.0408617286528,0.0,0.040383799235,0.0,0.0408617286528,0.0,0.0,0.0,0.0290648234893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040383799235,0.319386023779,0.0336365616606,0.0,0.0,0.0,0.0,0.0357270699628,0.0,0.0,0.0,0.0,0.347708834522,0.270440204628,0.0,0.0,0.0,0.0,0.0,0.0,0.165488012997,0.0,0.0,0.0,0.0,0.0,0.0363937305415,0.0,0.0,0.0756851609942,0.0394788696047,0.0,0.0,0.0,0.040383799235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59218304407,0.0,0.0,0.0,0.0,0.0771385675315,0.0,0.0741948927629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354064546985,0.0,0.0,0.309074519575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019647270829,0.017428608497,0.0,0.0396409282773,0.0168744234352,0.018702463739,0.0,0.0,0.0,0.0,0.0748098549562,0.0,0.0,0.0172855754385,0.0,0.0,0.0,0.020752929958,0.0,0.0,0.0,0.0,0.0,0.0,0.170030180576,0.0,0.0,0.0,0.0405757868872,0.0,0.116682100847,0.0,0.0,0.0,0.0,0.186776369622,0.0999822823434,0.0,0.0,0.0629956028475,0.0,0.0401345417712,0.0,0.0209985342825,0.0,0.0,0.0,0.0,0.0,0.0,0.0194470168078,0.0,0.0181951101268,0.0,0.0405757868872,0.104992671413,0.0142801826674,0.0209985342825,0.0,0.0,0.0,0.0,0.0,0.426045762315,0.0,0.10376464979,0.0,0.0,0.0167429494246,0.0,0.0,0.041505859916,0.0,0.0,0.020752929958,0.0,0.0,0.0,0.0,0.0,0.0200672708856,0.0,0.0180344169702,0.0,0.0,0.0,0.020752929958,0.512906467647,0.0,0.0166140790315,0.0,0.0,0.0,0.0183598718939,0.0,0.0,0.0,0.0,0.377223780275,0.41693154662,0.0,0.0,0.0,0.0,0.0,0.0,0.0850430422019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388940336156,0.0202878934436,0.0194470168078,0.0,0.041505859916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22316682788,0.0,0.0,0.0,0.0502288482737,0.0528545710365,0.0,0.0571922940109,0.0,0.0,0.0388940336156,0.0168744234352,0.0,0.0,0.0,0.0,0.0363902202536,0.0,0.0,0.178684948551,0.0,0.020752929958,0.020752929958,0.0,0.0,0.0,0.0,0.0,0.0,0.020752929958,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441450227532,0.0489273420494,0.0,0.0,0.0,0.0,0.0489273420494,0.0,0.0,0.0452206336984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166805392324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271457738603,0.0,0.0,0.0,0.0549340709177,0.0,0.0,0.0,0.0,0.0463688109841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530749700053,0.164802212753,0.074716507049,0.0,0.0,0.0,0.0,0.0,0.0,0.212299880021,0.0,0.108583095441,0.0,0.0,0.0,0.0,0.0,0.108583095441,0.0,0.0,0.0542915477206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471796710889,0.0,0.0,0.0,0.0,0.429379154011,0.0452206336984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363576918301,0.259697798787,0.0,0.0,0.0,0.0,0.0,0.0480310906984,0.0889921258031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508751604319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583824670059,0.0,0.0,0.0,0.0,0.0691361767106,0.0,0.0498734100972,0.0441450227532,0.0,0.0,0.0441450227532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155818679272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.061718592842,0.0204062911132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212774728852,0.0,0.0200835213373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187774787772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231453583292,0.0,0.0,0.0,0.0197736658684,0.0246996238552,0.0297491097771,0.0246996238552,0.0224714244331,0.0249919360465,0.0207430986885,0.0716507081667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238835693889,0.0,0.0,0.0241461488997,0.0,0.0,0.0999677441862,0.0,0.0,0.0,0.0,0.0,0.917553658189,0.0,0.0246996238552,0.0,0.0,0.0,0.0,0.0,0.246996238552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395473317368,0.0,0.0,0.0,0.0874058613846,0.0,0.0,0.0,0.0,0.189036804891,0.0945184024455,0.0,0.0,0.0246996238552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241461488997,0.0,0.0,0.0,0.0,0.0,0.0,0.022689617841,0.0,0.0,0.115726791646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236296006114,0.0,0.0,0.0,0.0252957143447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365302672782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477874801323,0.0,0.0,0.0,0.0,0.0,0.0,0.0481829074909,0.0,0.0,0.0,0.235031628107,0.0,0.0,0.0,0.112175299956,0.0,0.0537629732167,0.0,0.0,0.0,0.0,0.229493135842,0.0,0.0,0.0,0.0580522785256,0.0,0.055477719684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336525899867,0.0,0.114746567921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412924094043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340313913916,0.0477874801323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493990116743,0.493990116743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537629732167,0.0560876499779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280438249889,0.0,0.0,0.0,0.0,0.0,0.0,0.105408721605,0.0,0.0,0.0,0.139952443734,0.0,0.0,0.0,0.0,0.0503019680647,0.0,0.0,0.109775581498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240122426417,0.12265890863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306647271575,0.0,0.0,0.0,0.0,0.0,0.03167180949,0.0,0.0,0.0,0.115869049895,0.0,0.0,0.0,0.0368677910351,0.0,0.176698619283,0.0,0.0,0.0,0.0,0.0377128698544,0.0227113641868,0.0377128698544,0.0,0.0,0.03167180949,0.10940060658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110603373105,0.0381591896726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405545701386,0.0,0.0754257397088,0.0,0.0,0.0,0.0,0.0,0.0754257397088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260979484452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469028222911,0.577265505121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034986680579,0.0,0.0,0.0,0.0339866988601,0.0,0.0,0.0353397238565,0.0368677910351,0.10601917157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772460332634,0.0,0.0,0.0,0.0,0.147471164141,0.0,0.0,0.0,0.0304258084957,0.0240122426417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252553658491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390126432394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191874629756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140514845254,0.0,0.0,0.0,0.0947851958332,0.0393354614008,0.0452907849458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915774371307,0.14217779375,0.0322296283268,0.0,0.0,0.0,0.0,0.0,0.0,0.228943592827,0.0,0.187353127006,0.0,0.0,0.0,0.0,0.0,0.0468382817514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370433016521,0.0390126432394,0.0,0.0,0.0,0.0,0.0414372743716,0.0,0.0,0.0,0.0,0.537710159926,0.448091799938,0.0,0.0,0.0,0.0,0.0,0.0,0.0383875431538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087781807611,0.0457887185654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320521029958,0.0,0.0,0.0,0.0,0.0,0.0,0.0860533520267,0.0,0.0,0.0,0.0761693891755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224045899969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468382817514,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658445551142,0.0,0.0310652514447,0.0,0.0,0.0,0.0,0.0310652514447,0.0,0.0,0.0287117651908,0.0280288316189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211818228329,0.0,0.0,0.0,0.0336986891087,0.0,0.0969059171156,0.0,0.0,0.0,0.0,0.379182387942,0.0415182564227,0.0,0.0,0.104637242968,0.0289493466125,0.0333322296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336986891087,0.139516323958,0.023719734011,0.0,0.0,0.0,0.0299556093601,0.0,0.0,0.202192134652,0.0,0.172355630883,0.0,0.0,0.0,0.0,0.0,0.068942252353,0.0,0.0,0.0344711261765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599112187201,0.0,0.0,0.0,0.0,0.374858103577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428711236104,0.329777873926,0.0,0.0,0.0,0.0,0.0,0.0,0.113006864828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646039447437,0.0336986891087,0.0646039447437,0.0,0.068942252353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438082958413,0.0,0.0,0.0,0.0,0.0658445551142,0.0,0.0949978045106,0.0,0.0,0.0,0.0280288316189,0.0,0.0,0.0,0.0,0.0302225246385,0.0,0.0,0.0659555747852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068942252353,0.0,0.0
